,user_ID,gender,age,the_total_time_need_to_fill_questionnaire_form,prefecture_ID,region_ID,east/west_ID,currently_prefecture_ID,currently _regional_ID,currently_east/west_ID,0_if_features_5_and_8_are_equal
2171,8560,1,4,262,43,9,1,43,9,1,0
2172,4193,0,2,190,13,3,0,13,3,0,0
2173,4987,0,3,292,18,5,0,18,5,0,0
2174,7035,0,3,283,12,3,0,12,3,0,0
2175,10082,1,1,221,27,6,1,27,6,1,0
2176,9702,1,2,250,26,6,1,26,6,1,0
2177,8442,1,2,272,0,0,0,11,3,0,1
2178,8946,1,2,174,13,3,0,13,3,0,0
2179,4279,0,4,374,39,9,1,14,3,0,1
2180,1709,1,2,253,0,0,0,21,2,0,1
2181,4509,0,3,270,39,9,1,12,3,0,1
2182,3521,0,3,231,25,6,1,25,6,1,0
2183,4157,0,1,426,9,3,0,13,3,0,1
2184,6029,0,1,317,19,5,0,16,3,0,1
2185,9410,1,4,308,13,3,0,13,3,0,0
2186,8006,1,1,292,28,6,1,29,6,1,1
2187,9577,1,4,321,39,9,1,39,9,1,0
2188,9207,1,4,385,18,5,0,18,5,0,0
2189,4839,0,2,252,38,8,1,38,8,1,0
2190,1461,0,3,370,18,5,0,18,5,0,0
2191,1180,1,1,360,13,3,0,13,3,0,0
2192,3301,0,4,462,10,3,0,10,3,0,0
2193,1683,1,3,253,40,9,1,40,9,1,0
2194,8927,1,2,213,18,5,0,18,5,0,0
2195,7051,0,1,218,18,5,0,18,5,0,0
2196,8168,1,2,467,8,3,0,8,3,0,0
2197,9718,1,2,223,29,6,1,29,6,1,0
2198,8798,1,2,287,14,3,0,14,3,0,0
2199,8741,1,2,267,13,3,0,13,3,0,0
2200,9012,1,1,252,0,0,0,0,0,0,0
2201,5377,0,1,270,20,2,0,20,2,0,0
2202,9704,1,3,360,16,3,0,13,3,0,1
2203,4463,0,2,239,20,2,0,20,2,0,0
2204,2028,1,4,509,26,6,1,25,6,1,1
2205,4875,0,2,201,18,5,0,18,5,0,0
2206,1270,1,4,344,11,3,0,11,3,0,0
2207,5919,0,4,422,26,6,1,29,6,1,1
2208,1049,1,2,182,1,1,0,11,3,0,1
2209,7207,0,1,219,26,6,1,26,6,1,0
2210,5321,0,1,261,11,3,0,11,3,0,0
2211,1439,1,3,303,18,5,0,18,5,0,0
2212,8351,1,2,271,6,1,0,15,4,0,1
2213,1373,0,3,300,18,5,0,20,2,0,1
2214,3235,0,2,239,26,6,1,26,6,1,0
2215,1530,1,3,375,35,8,1,16,3,0,1
2216,4717,0,4,211,13,3,0,10,3,0,1
2217,1423,0,2,430,0,0,0,0,0,0,0
2218,4057,0,3,244,22,2,0,12,3,0,1
2219,1840,0,2,346,26,6,1,28,6,1,1
2220,9792,1,2,511,25,6,1,23,6,1,1
2221,8042,1,5,294,38,8,1,38,8,1,0
2222,6181,0,2,515,43,9,1,23,6,1,1
2223,1627,0,2,206,18,5,0,11,3,0,1
2224,8869,1,1,187,16,3,0,13,3,0,1
2225,8547,1,0,288,10,3,0,10,3,0,0
2226,9643,1,2,212,9,3,0,9,3,0,0
2227,8669,1,2,279,12,3,0,12,3,0,0
2228,1466,1,1,325,14,3,0,14,3,0,0
2229,8793,1,0,173,24,5,0,18,5,0,1
2230,5951,0,2,218,13,3,0,13,3,0,0
2231,9311,1,3,288,12,3,0,29,6,1,1
2232,9662,1,3,327,12,3,0,14,3,0,1
2233,5699,0,2,312,4,1,0,13,3,0,1
2234,4967,0,2,186,13,3,0,13,3,0,0
2235,1001,0,1,240,8,3,0,14,3,0,1
2236,6379,0,2,256,14,3,0,14,3,0,0
2237,5667,0,1,338,17,4,0,17,4,0,0
2238,8744,1,1,218,24,5,0,24,5,0,0
2239,5573,0,2,381,13,3,0,13,3,0,0
2240,8114,1,2,269,12,3,0,12,3,0,0
2241,10122,1,2,380,17,4,0,17,4,0,0
2242,8084,1,2,232,13,3,0,13,3,0,0
2243,1994,1,3,268,16,3,0,11,3,0,1
2244,9859,1,1,176,12,3,0,12,3,0,0
2245,8198,1,2,191,31,7,1,31,7,1,0
2246,1274,1,1,347,13,3,0,13,3,0,0
2247,6805,0,1,297,8,3,0,8,3,0,0
2248,10027,1,2,214,13,3,0,14,3,0,1
2249,4003,0,3,516,41,9,1,41,9,1,0
2250,1224,1,1,382,0,0,0,0,0,0,0
2251,9261,1,2,301,24,5,0,24,5,0,0
2252,9312,1,1,356,13,3,0,13,3,0,0
2253,5749,0,0,176,12,3,0,12,3,0,0
2254,9149,1,2,247,2,1,0,14,3,0,1
2255,1227,1,1,330,22,2,0,25,6,1,1
2256,6257,0,2,339,26,6,1,26,6,1,0
2257,8596,1,2,206,13,3,0,13,3,0,0
2258,8266,1,5,439,39,9,1,26,6,1,1
2259,5023,0,3,569,24,5,0,24,5,0,0
2260,6227,0,1,182,29,6,1,16,3,0,1
2261,5323,0,3,312,0,0,0,0,0,0,0
2262,6193,0,2,233,2,1,0,14,3,0,1
2263,9503,1,2,223,14,3,0,14,3,0,0
2264,8618,1,2,284,44,9,1,44,9,1,0
2265,1424,1,2,263,14,3,0,29,6,1,1
2266,8916,1,2,255,18,5,0,12,3,0,1
2267,5761,0,5,528,9,3,0,8,3,0,1
2268,1816,1,1,297,45,9,1,45,9,1,0
2269,9677,1,2,191,13,3,0,13,3,0,0
2270,1111,1,1,232,39,9,1,30,7,1,1
2271,10034,1,1,357,13,3,0,14,3,0,1
2272,8926,1,2,210,35,8,1,13,3,0,1
2273,8056,1,3,307,0,0,0,0,0,0,0
2274,1394,1,3,406,26,6,1,26,6,1,0
2275,6247,0,1,335,43,9,1,43,9,1,0
2276,3183,0,1,250,12,3,0,13,3,0,1
2277,8608,1,1,575,39,9,1,39,9,1,0
2278,8961,1,3,212,14,3,0,14,3,0,0
2279,7153,0,3,235,0,0,0,0,0,0,0
2280,6907,0,1,228,25,6,1,25,6,1,0
2281,9239,1,1,355,11,3,0,11,3,0,0
2282,9575,1,2,306,7,2,0,12,3,0,1
2283,5701,0,2,397,7,2,0,7,2,0,0
2284,9604,1,2,724,41,9,1,41,9,1,0
2285,3151,0,1,197,18,5,0,18,5,0,0
2286,8856,1,2,317,41,9,1,39,9,1,1
2287,9224,1,2,241,33,7,1,31,7,1,1
2288,9420,1,1,211,14,3,0,14,3,0,0
2289,5693,0,3,323,18,5,0,18,5,0,0
2290,8167,1,2,336,13,3,0,13,3,0,0
2291,4635,0,3,217,3,1,0,3,1,0,0
2292,1751,1,1,283,16,3,0,0,0,0,1
2293,8466,1,2,222,13,3,0,13,3,0,0
2294,1568,1,2,368,13,3,0,11,3,0,1
2295,9739,1,2,245,17,4,0,17,4,0,0
2296,9551,1,2,308,39,9,1,39,9,1,0
2297,9297,1,1,309,43,9,1,14,3,0,1
2298,1067,1,1,187,14,3,0,14,3,0,0
2299,10106,1,2,300,18,5,0,18,5,0,0
2300,8609,1,2,275,13,3,0,13,3,0,0
2301,2013,1,1,178,12,3,0,12,3,0,0
2302,1598,0,1,345,11,3,0,9,3,0,1
2303,1810,1,2,277,6,1,0,14,3,0,1
2304,1886,1,1,281,14,3,0,39,9,1,1
2305,6149,0,3,203,0,0,0,13,3,0,1
2306,9165,1,3,250,0,0,0,0,0,0,0
2307,5291,0,1,325,26,6,1,26,6,1,0
2308,1843,0,3,619,38,8,1,38,8,1,0
2309,4337,0,3,360,14,3,0,14,3,0,0
2310,8544,1,1,223,0,0,0,0,0,0,0
2311,4587,0,2,178,11,3,0,11,3,0,0
2312,3201,0,0,228,14,3,0,14,3,0,0
2313,3757,0,1,173,29,6,1,25,6,1,1
2314,9096,1,3,270,31,7,1,31,7,1,0
2315,9686,1,3,226,25,6,1,25,6,1,0
2316,8918,1,1,267,13,3,0,25,6,1,1
2317,8490,1,1,169,25,6,1,31,7,1,1
2318,5039,0,3,325,4,1,0,14,3,0,1
2319,3329,0,3,449,24,5,0,24,5,0,0
2320,1044,0,2,220,18,5,0,18,5,0,0
2321,7237,0,0,214,19,5,0,19,5,0,0
2322,1922,0,4,473,0,0,0,9,3,0,1
2323,8624,1,1,276,37,8,1,37,8,1,0
2324,9808,1,1,402,10,3,0,11,3,0,1
2325,8012,1,3,269,29,6,1,25,6,1,1
2326,1204,0,1,297,25,6,1,26,6,1,1
2327,3113,0,3,243,1,1,0,12,3,0,1
2328,1549,0,2,231,18,5,0,13,3,0,1
2329,5223,0,1,217,41,9,1,34,7,1,1
2330,8676,1,1,252,12,3,0,13,3,0,1
2331,5557,0,1,237,10,3,0,10,3,0,0
2332,9673,1,1,288,19,5,0,19,5,0,0
2333,6237,0,3,378,11,3,0,11,3,0,0
2334,5143,0,3,398,33,7,1,23,6,1,1
2335,4487,0,1,312,16,3,0,12,3,0,1
2336,5309,0,2,210,26,6,1,13,3,0,1
2337,1098,1,2,236,26,6,1,13,3,0,1
2338,4625,0,0,181,19,5,0,19,5,0,0
2339,1743,1,4,331,13,3,0,11,3,0,1
2340,9530,1,2,234,13,3,0,13,3,0,0
2341,7219,0,1,255,23,6,1,25,6,1,1
2342,8794,1,1,383,13,3,0,12,3,0,1
2343,8628,1,3,239,14,3,0,14,3,0,0
2344,6477,0,1,227,12,3,0,12,3,0,0
2345,4867,0,2,256,13,3,0,13,3,0,0
2346,3379,0,0,214,8,3,0,7,2,0,1
2347,9181,1,4,365,20,2,0,25,6,1,1
2348,8452,1,5,320,13,3,0,13,3,0,0
2349,4453,0,2,300,14,3,0,14,3,0,0
2350,1908,1,2,280,13,3,0,13,3,0,0
2351,5961,0,2,222,13,3,0,13,3,0,0
2352,8644,1,2,229,12,3,0,12,3,0,0
2353,8058,1,1,365,14,3,0,14,3,0,0
2354,1313,1,1,238,26,6,1,25,6,1,1
2355,8297,1,1,182,26,6,1,26,6,1,0
2356,1317,1,0,403,14,3,0,14,3,0,0
2357,4335,0,4,325,1,1,0,11,3,0,1
2358,7241,0,2,297,17,4,0,17,4,0,0
2359,5107,0,2,177,23,6,1,23,6,1,0
2360,7149,0,2,227,13,3,0,13,3,0,0
2361,5365,0,3,308,0,0,0,0,0,0,0
2362,1046,0,2,260,45,9,1,27,6,1,1
2363,1823,0,0,260,6,1,0,6,1,0,0
2364,8353,1,1,234,12,3,0,12,3,0,0
2365,8428,1,2,231,7,2,0,7,2,0,0
2366,3775,0,0,174,14,3,0,14,3,0,0
2367,9278,1,3,315,13,3,0,13,3,0,0
2368,1494,0,3,233,12,3,0,12,3,0,0
2369,3093,0,1,290,35,8,1,35,8,1,0
2370,6505,0,3,376,12,3,0,12,3,0,0
2371,1361,1,1,345,14,3,0,14,3,0,0
2372,8355,1,3,288,26,6,1,16,3,0,1
2373,1608,0,1,238,21,2,0,21,2,0,0
2374,8755,1,2,330,0,0,0,0,0,0,0
2375,2027,1,2,358,14,3,0,13,3,0,1
2376,1631,0,3,214,13,3,0,13,3,0,0
2377,3825,0,2,202,18,5,0,14,3,0,1
2378,3037,0,2,488,18,5,0,8,3,0,1
2379,4167,0,2,511,14,3,0,14,3,0,0
2380,6115,0,2,232,11,3,0,11,3,0,0
2381,10101,1,1,249,0,0,0,0,0,0,0
2382,4709,0,3,224,39,9,1,39,9,1,0
2383,8911,1,2,213,33,7,1,18,5,0,1
2384,9819,1,4,633,13,3,0,13,3,0,0
2385,9098,1,3,311,26,6,1,26,6,1,0
2386,3975,0,0,250,13,3,0,13,3,0,0
2387,10103,1,2,280,14,3,0,14,3,0,0
2388,4525,0,2,211,26,6,1,26,6,1,0
2389,1045,1,2,217,35,8,1,14,3,0,1
2390,9231,1,1,598,39,9,1,39,9,1,0
2391,4303,0,3,246,2,1,0,2,1,0,0
2392,8130,1,3,295,13,3,0,14,3,0,1
2393,9043,1,3,362,11,3,0,11,3,0,0
2394,1753,1,2,221,0,0,0,0,0,0,0
2395,8432,1,2,245,11,3,0,18,5,0,1
2396,8139,1,2,284,27,6,1,27,6,1,0
2397,1010,0,1,173,11,3,0,11,3,0,0
2398,8475,1,3,320,21,2,0,21,2,0,0
2399,4977,0,1,175,8,3,0,8,3,0,0
2400,10009,1,1,356,11,3,0,11,3,0,0
2401,5315,0,3,165,14,3,0,14,3,0,0
2402,9495,1,2,248,14,3,0,14,3,0,0
2403,1266,1,2,281,18,5,0,12,3,0,1
2404,10070,1,2,195,13,3,0,13,3,0,0
2405,6653,0,2,573,18,5,0,18,5,0,0
2406,8855,1,3,492,26,6,1,26,6,1,0
2407,1411,0,3,342,7,2,0,7,2,0,0
2408,8125,1,2,283,19,5,0,19,5,0,0
2409,9655,1,2,371,13,3,0,14,3,0,1
2410,8603,1,2,216,14,3,0,14,3,0,0
2411,1170,1,2,210,22,2,0,22,2,0,0
2412,3839,0,1,230,0,0,0,0,0,0,0
2413,9793,1,1,256,46,10,1,46,10,1,0
2414,4055,0,1,208,7,2,0,7,2,0,0
2415,9094,1,1,326,30,7,1,26,6,1,1
2416,1376,0,1,260,12,3,0,12,3,0,0
2417,4539,0,2,214,18,5,0,8,3,0,1
2418,1440,1,2,344,21,2,0,0,0,0,1
2419,1309,1,2,315,11,3,0,11,3,0,0
2420,9915,1,1,183,13,3,0,13,3,0,0
2421,8068,1,3,393,26,6,1,26,6,1,0
2422,4235,0,3,201,0,0,0,0,0,0,0
2423,9785,1,3,410,13,3,0,14,3,0,1
2424,7233,0,2,233,23,6,1,26,6,1,1
2425,9080,1,3,649,38,8,1,38,8,1,0
2426,1801,0,5,286,13,3,0,12,3,0,1
2427,3559,0,4,274,14,3,0,14,3,0,0
2428,4019,0,4,488,20,2,0,20,2,0,0
2429,6929,0,1,234,13,3,0,14,3,0,1
2430,9807,1,3,175,13,3,0,13,3,0,0
2431,9281,1,3,408,11,3,0,2,1,0,1
2432,8454,1,4,494,14,3,0,14,3,0,0
2433,5781,0,1,195,29,6,1,29,6,1,0
2434,9879,1,3,273,29,6,1,29,6,1,0
2435,3017,0,2,367,19,5,0,19,5,0,0
2436,10135,1,2,304,14,3,0,13,3,0,1
2437,3363,0,3,263,16,3,0,16,3,0,0
2438,1602,0,3,186,18,5,0,7,2,0,1
2439,4293,0,5,463,31,7,1,31,7,1,0
2440,8788,1,3,350,8,3,0,13,3,0,1
2441,3501,0,2,267,26,6,1,26,6,1,0
2442,1349,0,1,233,29,6,1,27,6,1,1
2443,1881,1,2,276,12,3,0,12,3,0,0
2444,6093,0,3,217,13,3,0,13,3,0,0
2445,5289,0,4,217,26,6,1,26,6,1,0
2446,3635,0,3,267,18,5,0,18,5,0,0
2447,5795,0,2,217,13,3,0,13,3,0,0
2448,5541,0,2,219,13,3,0,11,3,0,1
2449,1800,0,2,223,11,3,0,11,3,0,0
2450,3319,0,2,263,26,6,1,25,6,1,1
2451,1911,1,3,577,12,3,0,0,0,0,1
2452,8945,1,2,206,14,3,0,14,3,0,0
2453,1740,1,2,238,35,8,1,35,8,1,0
2454,1248,0,0,222,18,5,0,18,5,0,0
2455,4283,0,2,290,29,6,1,29,6,1,0
2456,1362,1,0,373,29,6,1,29,6,1,0
2457,5849,0,3,243,30,7,1,30,7,1,0
2458,6131,0,1,477,29,6,1,29,6,1,0
2459,3537,0,1,208,36,8,1,37,8,1,1
2460,7195,0,2,249,12,3,0,26,6,1,1
2461,8611,1,1,260,18,5,0,18,5,0,0
2462,1331,1,3,650,18,5,0,18,5,0,0
2463,8267,1,1,190,8,3,0,9,3,0,1
2464,9404,1,2,210,0,0,0,14,3,0,1
2465,6373,0,1,253,0,0,0,0,0,0,0
2466,1731,1,2,366,29,6,1,13,3,0,1
2467,1187,0,4,531,16,3,0,18,5,0,1
2468,1822,0,2,415,0,0,0,0,0,0,0
2469,1189,1,1,255,20,2,0,13,3,0,1
2470,9795,1,3,200,29,6,1,29,6,1,0
2471,9272,1,1,229,11,3,0,11,3,0,0
2472,8564,1,1,638,28,6,1,18,5,0,1
2473,3437,0,1,213,14,3,0,14,3,0,0
2474,1526,0,2,217,26,6,1,26,6,1,0
2475,4049,0,3,414,19,5,0,18,5,0,1
2476,8889,1,1,490,25,6,1,13,3,0,1
2477,8549,1,2,280,14,3,0,13,3,0,1
2478,8877,1,2,245,11,3,0,11,3,0,0
2479,9284,1,1,208,13,3,0,13,3,0,0
2480,8212,1,1,331,3,1,0,3,1,0,0
2481,1713,1,1,509,0,0,0,0,0,0,0
2482,8460,1,2,323,11,3,0,11,3,0,0
2483,6751,0,1,227,18,5,0,18,5,0,0
2484,10146,1,2,396,13,3,0,14,3,0,1
2485,9728,1,2,293,8,3,0,8,3,0,0
2486,4817,0,3,279,22,2,0,22,2,0,0
2487,5417,0,2,186,13,3,0,13,3,0,0
2488,3461,0,1,202,13,3,0,13,3,0,0
2489,8371,1,0,170,25,6,1,25,6,1,0
2490,6167,0,2,178,13,3,0,9,3,0,1
2491,1488,1,2,411,13,3,0,13,3,0,0
2492,9925,1,2,339,26,6,1,14,3,0,1
2493,4191,0,2,234,14,3,0,13,3,0,1
2494,9881,1,1,356,11,3,0,11,3,0,0
2495,8610,1,1,247,14,3,0,11,3,0,1
2496,8575,1,2,258,11,3,0,3,1,0,1
2497,6815,0,2,252,17,4,0,17,4,0,0
2498,9714,1,1,245,14,3,0,16,3,0,1
2499,8881,1,3,289,43,9,1,43,9,1,0
2500,1318,1,2,470,20,2,0,20,2,0,0
2501,6007,0,0,276,13,3,0,13,3,0,0
2502,1047,1,0,334,39,9,1,39,9,1,0
2503,8188,1,4,269,29,6,1,26,6,1,1
2504,9020,1,1,223,14,3,0,14,3,0,0
2505,9920,1,2,281,40,9,1,40,9,1,0
2506,8891,1,1,173,18,5,0,18,5,0,0
2507,9351,1,2,269,5,1,0,13,3,0,1
2508,1201,0,2,254,0,0,0,13,3,0,1
2509,1985,1,2,227,2,1,0,13,3,0,1
2510,9945,1,3,275,45,9,1,45,9,1,0
2511,1940,1,2,429,26,6,1,26,6,1,0
2512,3843,0,2,335,29,6,1,11,3,0,1
2513,9016,1,1,223,19,5,0,19,5,0,0
2514,6935,0,1,354,11,3,0,11,3,0,0
2515,5423,0,2,284,13,3,0,13,3,0,0
2516,9603,1,3,566,0,0,0,13,3,0,1
2517,9532,1,1,314,26,6,1,26,6,1,0
2518,1388,0,3,169,23,6,1,23,6,1,0
2519,9640,1,1,330,43,9,1,43,9,1,0
2520,8623,1,1,271,15,4,0,15,4,0,0
2521,1125,1,2,304,16,3,0,16,3,0,0
2522,8339,1,1,264,26,6,1,26,6,1,0
2523,9059,1,1,188,17,4,0,17,4,0,0
2524,9363,1,2,397,0,0,0,0,0,0,0
2525,9462,1,1,280,0,0,0,13,3,0,1
2526,4009,0,2,343,13,3,0,13,3,0,0
2527,5623,0,1,222,40,9,1,39,9,1,1
2528,8498,1,1,222,26,6,1,24,5,0,1
2529,1184,0,3,245,11,3,0,11,3,0,0
2530,9417,1,1,198,14,3,0,14,3,0,0
2531,9469,1,3,261,13,3,0,39,9,1,1
2532,8514,1,3,227,12,3,0,22,2,0,1
2533,3751,0,2,237,18,5,0,18,5,0,0
2534,1817,1,2,463,5,1,0,5,1,0,0
2535,9302,1,1,290,28,6,1,28,6,1,0
2536,1154,0,3,364,27,6,1,27,6,1,0
2537,1519,1,1,360,11,3,0,8,3,0,1
2538,3657,0,3,214,45,9,1,46,10,1,1
2539,9263,1,2,556,17,4,0,17,4,0,0
2540,8127,1,3,217,18,5,0,18,5,0,0
2541,3351,0,1,192,26,6,1,12,3,0,1
2542,9237,1,2,273,12,3,0,30,7,1,1
2543,9825,1,2,209,14,3,0,11,3,0,1
2544,10042,1,1,227,24,5,0,18,5,0,1
2545,8781,1,3,409,13,3,0,39,9,1,1
2546,5769,0,0,197,19,5,0,19,5,0,0
2547,1738,1,1,211,12,3,0,13,3,0,1
2548,4103,0,2,223,10,3,0,13,3,0,1
2549,3221,0,2,310,13,3,0,16,3,0,1
2550,1433,0,1,482,25,6,1,25,6,1,0
2551,8076,1,3,211,11,3,0,13,3,0,1
2552,9937,1,1,165,16,3,0,13,3,0,1
2553,6443,0,2,255,14,3,0,14,3,0,0
2554,9279,1,2,387,1,1,0,13,3,0,1
2555,4591,0,3,306,13,3,0,13,3,0,0
2556,9982,1,5,370,26,6,1,26,6,1,0
2557,1914,0,2,283,18,5,0,18,5,0,0
2558,9245,1,3,262,11,3,0,11,3,0,0
2559,9554,1,3,272,4,1,0,4,1,0,0
2560,4197,0,3,621,7,2,0,7,2,0,0
2561,4417,0,5,301,2,1,0,11,3,0,1
2562,1202,0,4,469,36,8,1,26,6,1,1
2563,8591,1,2,312,14,3,0,14,3,0,0
2564,5027,0,4,370,13,3,0,13,3,0,0
2565,6061,0,3,210,10,3,0,10,3,0,0
2566,1372,0,3,309,9,3,0,13,3,0,1
2567,1670,1,2,336,9,3,0,13,3,0,1
2568,4373,0,3,265,13,3,0,13,3,0,0
2569,9746,1,0,189,26,6,1,26,6,1,0
2570,8074,1,1,262,12,3,0,12,3,0,0
2571,3071,0,0,279,13,3,0,14,3,0,1
2572,1625,0,3,359,13,3,0,13,3,0,0
2573,1076,1,0,205,0,0,0,0,0,0,0
2574,8405,1,3,303,11,3,0,11,3,0,0
2575,1965,0,1,194,11,3,0,11,3,0,0
2576,3505,0,2,385,13,3,0,11,3,0,1
2577,3405,0,1,222,42,9,1,41,9,1,1
2578,9219,1,3,365,13,3,0,14,3,0,1
2579,3529,0,4,219,7,2,0,13,3,0,1
2580,6855,0,3,380,32,7,1,13,3,0,1
2581,4107,0,2,268,23,6,1,26,6,1,1
2582,1691,1,3,457,7,2,0,13,3,0,1
2583,4961,0,5,264,10,3,0,13,3,0,1
2584,10065,1,1,300,31,7,1,26,6,1,1
2585,4073,0,2,206,18,5,0,18,5,0,0
2586,7067,0,3,223,8,3,0,12,3,0,1
2587,6301,0,4,245,9,3,0,11,3,0,1
2588,6615,0,0,199,24,5,0,24,5,0,0
2589,6367,0,2,197,21,2,0,13,3,0,1
2590,8366,1,1,262,14,3,0,14,3,0,0
2591,1150,1,2,255,11,3,0,11,3,0,0
2592,6897,0,2,219,7,2,0,0,0,0,1
2593,8718,1,2,209,0,0,0,0,0,0,0
2594,3683,0,3,279,30,7,1,29,6,1,1
2595,1052,1,1,266,12,3,0,14,3,0,1
2596,6037,0,2,342,26,6,1,25,6,1,1
2597,3245,0,4,239,11,3,0,33,7,1,1
2598,8541,1,2,444,14,3,0,4,1,0,1
2599,5045,0,3,197,21,2,0,13,3,0,1
2600,8993,1,1,675,4,1,0,4,1,0,0
2601,8156,1,2,295,18,5,0,18,5,0,0
2602,1378,1,1,376,25,6,1,25,6,1,0
2603,8966,1,2,341,26,6,1,26,6,1,0
2604,1279,1,2,426,26,6,1,27,6,1,1
2605,1892,0,1,446,24,5,0,18,5,0,1
2606,9058,1,1,256,18,5,0,18,5,0,0
2607,8506,1,2,341,23,6,1,23,6,1,0
2608,4773,0,1,200,40,9,1,40,9,1,0
2609,9891,1,2,220,4,1,0,4,1,0,0
2610,5153,0,1,194,18,5,0,18,5,0,0
2611,3735,0,4,362,13,3,0,9,3,0,1
2612,1954,0,2,317,44,9,1,44,9,1,0
2613,3637,0,0,284,13,3,0,13,3,0,0
2614,3357,0,1,392,26,6,1,26,6,1,0
2615,8464,1,1,341,11,3,0,11,3,0,0
2616,4637,0,1,237,11,3,0,11,3,0,0
2617,7005,0,5,458,34,7,1,14,3,0,1
2618,6795,0,2,336,29,6,1,26,6,1,1
2619,1806,1,2,248,11,3,0,11,3,0,0
2620,8958,1,2,197,29,6,1,26,6,1,1
2621,5217,0,3,173,13,3,0,13,3,0,0
2622,3453,0,5,406,12,3,0,12,3,0,0
2623,8301,1,2,275,13,3,0,13,3,0,0
2624,1468,0,3,457,0,0,0,0,0,0,0
2625,5457,0,5,631,25,6,1,25,6,1,0
2626,6003,0,1,237,29,6,1,29,6,1,0
2627,9726,1,1,290,13,3,0,13,3,0,0
2628,1745,0,1,379,43,9,1,13,3,0,1
2629,8150,1,3,397,26,6,1,26,6,1,0
2630,8970,1,2,295,13,3,0,13,3,0,0
2631,3337,0,2,250,14,3,0,14,3,0,0
2632,1078,1,2,338,29,6,1,26,6,1,1
2633,7227,0,4,351,45,9,1,45,9,1,0
2634,6941,0,2,254,35,8,1,26,6,1,1
2635,9151,1,1,795,12,3,0,13,3,0,1
2636,1537,1,4,319,38,8,1,38,8,1,0
2637,4441,0,2,223,0,0,0,14,3,0,1
2638,9917,1,1,202,18,5,0,18,5,0,0
2639,1357,1,1,300,24,5,0,24,5,0,0
2640,1612,0,2,279,5,1,0,5,1,0,0
2641,8670,1,3,342,39,9,1,39,9,1,0
2642,9186,1,0,254,3,1,0,3,1,0,0
2643,9463,1,0,267,13,3,0,13,3,0,0
2644,9513,1,0,329,41,9,1,41,9,1,0
2645,9683,1,3,187,29,6,1,29,6,1,0
2646,8692,1,3,562,39,9,1,11,3,0,1
2647,8712,1,0,284,16,3,0,16,3,0,0
2648,8117,1,1,226,26,6,1,26,6,1,0
2649,8630,1,2,241,18,5,0,18,5,0,0
2650,10110,1,2,327,35,8,1,11,3,0,1
2651,1302,0,4,371,0,0,0,0,0,0,0
2652,1971,0,2,188,12,3,0,11,3,0,1
2653,4887,0,2,273,13,3,0,13,3,0,0
2654,8478,1,1,207,2,1,0,13,3,0,1
2655,6173,0,2,227,19,5,0,19,5,0,0
2656,8391,1,2,256,18,5,0,18,5,0,0
2657,8245,1,3,292,18,5,0,14,3,0,1
2658,3033,0,3,296,0,0,0,0,0,0,0
2659,9911,1,2,228,0,0,0,0,0,0,0
2660,4119,0,2,408,39,9,1,12,3,0,1
2661,9262,1,2,237,27,6,1,26,6,1,1
2662,10089,1,3,280,26,6,1,26,6,1,0
2663,8888,1,1,205,19,5,0,19,5,0,0
2664,1492,1,2,232,12,3,0,12,3,0,0
2665,9400,1,1,368,45,9,1,45,9,1,0
2666,1048,0,1,240,24,5,0,25,6,1,1
2667,9067,1,1,269,27,6,1,27,6,1,0
2668,6315,0,4,273,18,5,0,18,5,0,0
2669,9586,1,2,175,26,6,1,27,6,1,1
2670,1370,1,1,277,9,3,0,9,3,0,0
2671,1296,1,2,241,26,6,1,14,3,0,1
2672,9112,1,4,337,4,1,0,13,3,0,1
2673,9556,1,3,275,8,3,0,12,3,0,1
2674,9841,1,4,636,29,6,1,11,3,0,1
2675,1149,0,3,372,29,6,1,29,6,1,0
2676,9983,1,0,425,7,2,0,13,3,0,1
2677,6541,0,2,361,13,3,0,12,3,0,1
2678,4983,0,2,238,38,8,1,26,6,1,1
2679,6601,0,4,234,35,8,1,27,6,1,1
2680,6547,0,1,247,39,9,1,39,9,1,0
2681,6151,0,1,363,18,5,0,18,5,0,0
2682,9315,1,1,214,39,9,1,39,9,1,0
2683,10026,1,1,179,23,6,1,23,6,1,0
2684,4503,0,1,230,19,5,0,29,6,1,1
2685,10029,1,4,229,39,9,1,39,9,1,0
2686,1273,0,3,552,35,8,1,35,8,1,0
2687,5267,0,3,314,39,9,1,39,9,1,0
2688,9832,1,0,227,26,6,1,26,6,1,0
2689,6997,0,2,702,9,3,0,13,3,0,1
2690,8255,1,2,434,8,3,0,8,3,0,0
2691,7221,0,3,326,14,3,0,13,3,0,1
2692,9421,1,2,248,12,3,0,12,3,0,0
2693,6445,0,4,309,31,7,1,31,7,1,0
2694,1319,1,3,311,25,6,1,21,2,0,1
2695,9330,1,2,203,0,0,0,1,1,0,1
2696,8157,1,2,217,13,3,0,13,3,0,0
2697,1803,1,5,513,29,6,1,29,6,1,0
2698,3675,0,2,322,35,8,1,17,4,0,1
2699,9011,1,1,229,18,5,0,13,3,0,1
2700,1998,1,1,306,26,6,1,27,6,1,1
2701,3309,0,2,384,23,6,1,14,3,0,1
2702,1183,0,1,459,18,5,0,18,5,0,0
2703,9922,1,3,261,11,3,0,13,3,0,1
2704,1990,1,2,195,26,6,1,12,3,0,1
